movie_id,title,tags
10535,Spy Hard,evil gen rancor sights set world domination one man stop dick steele also known agent wd40 rancor needs obtain computer circuit missile planning fire steele teams veronique ukrinsky kgb agent whose father designed chip together try locate evil masterminds headquarters veroniques father several hostages held action comedy leslienielsen nicollettesheridan charlesdurning rickfriedberg atomicbomb spoof jamesbondspoof
790,The Fog,strange things begin occurs tiny california coastal town prepares commemorate centenary inanimate objects spring eerily life rev malone stumbles upon dark secret towns founding radio announcer stevie witnesses mystical fire hitchhiker elizabeth discovers mutilated corpse fisherman mysterious iridescent fog descends upon village people start die horror adriennebarbeau jamieleecurtis janetleigh johncarpenter prophecy sea beach gold smalltown beheading sword narration fog leprosy ship lighthouse church
43959,Soul Surfer,soul surfer inspiring true story teen surfer bethany hamilton bethany lost left arm shark attack courageously overcame odds become champion sheer determination unwavering faithbethany annasophia robb born surf natural talent took waves young age leading idyllic life kauai participating national surf competitions best friend alana lorraine nicholson everything changed halloween morning 14foot tiger shark came nowhere seemed shatter dreamssoul surfer reveals bethanys fight recover ordeal grappled question future strengthened love parents tom dennis quaid cheri helen hunt supported youth group leader sara carrie underwood bethany refuses give give begins bold return water action drama annasophiarobb helenhunt lorrainenicholson seanmcnamara competition basedonnovel sharkattack surfing biography sport duringcreditsstinger
10364,Catch-22,bombardier world war ii tries desperately escape insanity war however sometimes insanity sane way cope crazy situation catch22 parody military mentality bureaucratic society general war comedy drama alanarkin martinbalsam richardbenjamin mikenichols worldwarii island bomber pianosa american
16991,Observe and Report,bipolar mall security guard ronnie barnhardt called action stop flasher turning shoppers paradise personal peep show barnhardt cant bring culprit justice surly police detective recruited close case comedy crime drama sethrogen annafaris michaelpea jodyhill robbery unrequitedlove securityguard mall
9610,Conan the Destroyer,based character created robert e howard fastpaced occasionally humorous sequel conan barbarian features hero arnold schwarzenegger commissioned evil queen taramis sarah douglas safely escort teen princess olivia dabo powerful bodyguard wilt chamberlain far away castle retrieve magic horn dagon unknown conan queen plans sacrifice princess returns inherit kingdom bodyguard kills conan queens plans fail take consideration conans strength cunning abilities sidekicks eccentric wizard akiro mako wild woman zula grace jones inept malak tracey walter together hero allies must defeat mortal supernatural foes voyage swordandsorcery land adventure fantasy action arnoldschwarzenegger gracejones wiltchamberlain richardfleischer swordplay sword magic warriorwoman lonewolf wizardry royalty barbarian swordandsorcery
1578,Raging Bull,jake lamotta steps boxing ring obliterates opponent hes prizefighter treats family friends way hes ticking time bomb ready go moment though lamotta wants familys love something always seems come perhaps violent bouts paranoia jealousy kind rage helped make champ real life winds ring alone drama robertdeniro joepesci cathymoriarty martinscorsese transporter jealousy violenthusband paranoia boxer biography fistfight brokennose sport domesticviolence extremeviolence overthehillfighter
25643,Love Happens,dr burke ryan successful selfhelp author motivational speaker secret helps thousands people cope tragedy personal loss secretly unable overcome death late wife burke meets fiercely independent florist named eloise forced face past overcome demons drama romance aaroneckhart jenniferaniston judygreer brandoncamp hotel florist forest grief seminar motivationalspeaker
11904,Young Sherlock Holmes,sherlock holmes dr watson meet boys english boarding school holmes known deductive ability even youth amazing classmates abilities discover plot murder series british business men egyptian cult move stop action adventure crime drama family mystery thriller nicholasrowe alancox sophieward barrylevinson londonengland schoolfriend religionandsupernatural sherlockholmes murder aftercreditsstinger
28665,Fame,updated version 1980 musical centered students new york academy performing arts music comedy drama romance kaypanabaker naturinaughton kheringtonpayne kevintancharoen musical duringcreditsstinger
44115,127 Hours,true story mountain climber aron ralstons remarkable adventure save fallen boulder crashes arm traps isolated canyon utah adventure drama thriller jamesfranco katemara ambertamblyn dannyboyle mountains despair adventure utah alone canyon climbing basedontruestory rescue survival escape true trapped boulder adventurer flashback climber isolated hikers verylittledialogue
10569,Small Time Crooks,loser crook wife strike rich botched bank jobs cover business becomes spectacular success action comedy crime woodyallen carolynsaxon traceyullman woodyallen bank restaurant roleofwomen bankrobber wife pizzeria pizza keks independentfilm bankrobbery hoodlum
10560,Center Stage,group 12 teenagers various backgrounds enroll american ballet academy new york make ballet dancers one deals problems stress training getting ahead world dance drama music amandaschull zoesaldana susanmaypratt nicholashytner newyork competition dancer dance ball career balletdancer music entranceexamination ballet danceteacher
333348,Love the Coopers,four generations cooper clan come together annual christmas eve celebration series unexpected visitors unlikely events turn night upside leading toward surprising rediscovery family bonds spirit holiday comedy family stevemartin dianekeaton johngoodman jessienelson bigfamily familyrelationships family womandirector christmas
20483,Catch That Kid,athletic 12yearold maddy kristen stewart shares enthusiasm mountain climbing father tom sam robards unfortunately tom suffers spinal injury scaling mount everest family unable afford surgery save maddy decides get money fathers operation robbing highsecurity bank relies climbing skills help geeky friends max thieriot corbin bleu pull successfully family action adventure kristenstewart corbinbleu maxthieriot bartfreundlich jamessbardellati petermerwin bankrobbery
11457,Life as a House,man diagnosed terminal cancer takes custody misanthropic teenage son quality time means getting high engaging smalltime prostitution avoiding father drama kevinkline kristinscottthomas haydenchristensen irwinwinkler fathersonrelationship house cancer drug divorce exwife unemployment
321697,Steve Jobs,set backstage three iconic product launches ending 1998 unveiling imac steve jobs takes us behind scenes digital revolution paint intimate portrait brilliant man epicenter drama history michaelfassbender katewinslet sethrogen dannyboyle biography computer fatherdaughterrelationship applecomputer stevejobs basedontrueevents
19840,"I Love You, Beth Cooper",nerdy teenager denis cooverman paul rust harbors secret crush beth cooper hayden panettiere hottest girl high school graduation speech denis lets cat bag declares love beth instead dissing denis shows house later day promises show time life comedy romance haydenpanettiere paulrust laurenlondon chriscolumbus virgin cheerleader graduation highschool aspen friends inthecloset teenager popularity basedonyoungadultnovel populargirl
22327,Youth in Revolt,nick twisp michael cera teen taste finer things life like sinatra fellini falls hopelessly love beautiful freespirited sheeni saunders portia doubleday family vacation family geography jealous exlovers conspire keep two apart nick abandons dull predictable life develops rebellious alter ego franois ascot moustache cigarette franois stop nothing sheeni leads nick path destruction unpredictable consequences drama comedy romance michaelcera zachgalifianakis justinlong miguelarteta basedonnovel comingofage duringcreditsstinger
38665,The Legend of the Lone Ranger,young texas ranger john reid sole survivor ambush arranged militaristic outlaw leader butch cavendich rescued old childhood comanche friend tonto recovers wounds dedicates life fighting evil cavendich represents end john reid becomes great masked western hero lone ranger help tonto pair go rescue president grant cavendich takes hostage action adventure romance western christopherlloyd mattclark juaninclay williamafraker loneranger wildbillhickok buffalobill theloneranger
2575,The Tailor of Panama,british spy banished panama affair ambassadors mistress makes connection local tailor nefarious past connections top political gangster figures panama tailor also wife works panamanian president huge debt mission learn president intends canal drama thriller piercebrosnan geoffreyrush jamieleecurtis johnboorman dancing spy birthday map fireworks bridge secretagent president children independentfilm debt swimming political band
11644,Blow Out,jack terry master sound recordist works gradeb horror movies late one evening recording sounds use movies hears something unexpected sound equipment records curiosity gets better media become involved begins unravel pieces nefarious conspiracy struggles survive shadowy enemies expose truth know trust drama mystery thriller johntravolta nancyallen johnlithgow briandepalma audiotape hitman presidentialelection noises yell politics faithlessness
146227,Getaway,former race car driver brent magna hawke pitted clock desperately trying save life kidnapped wife brent commandeers custom ford shelby gt500 super snake taking unwitting owner gomez highspeed race time command mysterious villain holding wife hostage action crime ethanhawke selenagomez jonvoight courtneysolomon
68924,The Ice Storm,weekend thanksgiving 1973 hoods skidding control benjamin hood reels drink drink trying think trouble office wife elena reading self help books losing patience husbands lies son paul home holidays escapes city pursue alluring rich girl prep school young budding nymphomaniac wendy hood roams neighborhood innocently exploring liquor cabinets lingerie drawers friends parents looking something new ice storm hits worst century drama kevinkline joanallen sigourneyweaver anglee basedonnovel 1970s thanksgiving dysfunctionalfamily independentfilm
253235,And So It Goes,selfcentered realtor enlists help neighbor hes suddenly left charge granddaughter never knew existed estranged son drops home comedy drama romance michaeldouglas dianekeaton sterlingjerins robreiner grandfathergranddaughterrelationship neighbor wealthy elderly estrangement
22102,Troop Beverly Hills,beverly hills housewife middle divorce tries find focus life taking daughters wilderness girls troop adventure comedy family shelleylong craigtnelson bettythomas jeffkanew wilderness teenangst
18701,Being Julia,julia lambert true diva beautiful talented weathly famous including devoted husband mastermined brilliant career years shining spotlight begins suffer severe case boredom longs something new exciting put twinkle back eye julia finds exactly shes looking handsome young american fan isnt long novelty fling adds sparks hoping fortuately surprise twist plot trust back greatest role life comedy drama romance michaelgambon annettebening leighlawson istvnszab
10068,Nine 1/2 Weeks,erotic story woman assistant art gallery gets involved impersonal affair man barely knows life sex games play relationship begins get complicated drama romance mickeyrourke kimbasinger margaretwhitton adrianlyne sexualobsession prostitute womenssexualidentity broker galleryowner sadomasochism
848,Dragonslayer,sorcerer apprentice galen mission kill evil dragon order save kings daughter sacrificed accordance pact king made dragon protect kingdom fantasy film disney studios exhausted possible visual effects time fantasy petermacnicol caitlinclarke ralphrichardson matthewrobbins secretidentity selfsacrifice magic virgin solareclipse sacrifice sorcerersapprentice amulet lottery brood egg princess sorcerer humansacrifice dragon hiddenidentity crossdressing landslide swordandsorcery
36811,The Last Station,historical drama illustrates russian author leo tolstoys struggle balance fame wealth commitment life devoid material things countess sofya wife muse leo tolstoy uses every trick seduction husbands loyal disciple believes person responsible tolstoy signing new leaves work property russian people drama romance jamesmcavoy christopherplummer helenmirren michaelhoffman duringcreditsstinger
522,Ed Wood,mostly true story legendary worst director time help strange friends filmed countless bmovies without ever becoming famous successful comedy drama history johnnydepp martinlandau sarahjessicaparker timburton individual taxi transsexuality fortuneteller filmbusiness filmmaking filmproducer vororte filmmaker boxer filmdirector oddball celebrity morphine moviestudio losangeles drugaddict cultdirector theremin handgun trickortreating actor transvestite
130150,Labor Day,depressed single mom adele son henry offer wounded fearsome man ride police search town escaped convict mother son gradually learn true story options become increasingly limited drama joshbrolin katewinslet gattlingriffith jasonreitman escapedconvict depressedmom
12246,Mongol: The Rise of Genghis Khan,story recounts early life genghis khan slave went conquer half world 11th century history tadanobuasano sunhonglei khulanchuluun sergeibodrov mongolia genghiskhan
13809,RockNRolla,russian mobster sets real estate scam generates millions pounds various members londons criminal underworld pursue share fortune various shady characters including mr onetwo stella accountant johnny quid druggie rockstar try claim slice action crime thriller markstrong tomwilkinson tobykebbell guyritchie londonengland gangleader money gang crime
27380,Megaforce,megaforce elite multinational military unit jobs individual governments wont peaceful republic sardun threat aggressive neighbour beautiful major zara persis khambatta general byrnewhite edward mulhare see help ace hunter barry bostwick megaforce adventure action sciencefiction barrybostwick michaelbeck persiskhambatta halneedham dictator soldier electronicmusicscore militaryunit
10549,Hamlet,hamlet prince denmark returns home find father murdered mother remarrying murderer uncle meanwhile war brewing drama kennethbranagh derekjacobi juliechristie kennethbranagh mother shakespeare denmark lossoffather prince madness
33870,Mao's Last Dancer,age 11 li plucked poor chinese village madame maos cultural delegates taken beijing study ballet 1979 cultural exchange texas fell love american woman two years later managed defect went perform principal dancer houston ballet principal artist australian ballet drama romance chicao chengwuguo wenbinhuang bruceberesford costume song village promise ballet
245703,Midnight Special,father son go run dad learns child possesses special powers adventure drama sciencefiction michaelshannon jaedenlieberher joeledgerton jeffnichols fathersonrelationship helicopter fbi motel chase childkidnapping religioussect goggles
10739,Anything Else,jerry falk aspiring writer new york falls love first sight freespirited young woman named amanda heard phrase life like anything else soon finds life unpredictable amanda isnt like anything else comedy romance woodyallen jasonbiggs christinaricci woodyallen psychoanalysis comedian relationshipproblems advice experience
127560,The Railway Man,victim world war iis death railway sets find responsible torture true story drama history jeremyirvine colinfirth stellanskarsgrd jonathanteplitzky posttraumaticstressdisorder japanese worldwarii victim autobiography basedontruestory history revenge redemption torture
37903,The White Ribbon,strange events happen small village north germany years world war seem ritual punishment abused suppressed children villagers seem heart mystery crime drama mystery ursinalardi ulrichtukur burghartklauner michaelhaneke germany childabuse pastor propaganda children punishment smallvillage villagepeople eastelbia umerziehung
396152,Restoration,home renovations young couple release fiery spirit seeking retribution save set spirit free must uncover dire truth nothing simple seems horror emilyroyaobrien adriangaeta zackward zackward
10017,The Wraith,packard walsh motorized gang control terrorize arizona desert town force drivers dragrace win vehicles walsh beats decent teenager jamie hankins death finding girlfriend mysterious power creates jake kesey extremely cool motorbiker car invincible jake befriends jamies girlfriend keri johnson takes jamies sweet brother bill wing manages sheriff loomis couldnt eliminate packards criminal gang hard way romance sciencefiction horror action crime charliesheen nickcassavetes sherilynfenn mikemarvin malenudity femalenudity sex killing sheriff carrace cemetery shotgun arizona nudity reincarnation police autotuning streetrace revenge murder carcrash alien independentfilm gang motorcycle violence carchase cultfilm ghost roadmovie dragracing rollerskates strangeperson budweiser turbointercepter
11468,Salton Sea,murder beloved wife man search redemption set adrift world nothing seems journey befriends slacker jimmy finn becomes involved rescuing neighbor colette demons gets entangled web deceit full unexpected twists turns drama mystery thriller valkilmer vincentdonofrio adamgoldberg djcaruso dualidentity identity warondrugs jazzmusician drugscene neonoir
193613,Metallica: Through the Never,trip young roadie metallica sent urgent mission bands show seems like simple assignment turns surreal adventure music danedehaan mackenziegray jameshetfield nimrdantal heavymetal liveconcert
17436,The Informers,collection intersecting short stories set early 1980s los angeles depicts week lives assortment socially alienated mainly welloff characters numb sense emptiness casual sex violence drugs drama billybobthornton kimbasinger mickeyrourke gregorjordan sex sliceoflife hollywood drug hedonism ensemblecast childmurder 1980s dysfunctional intersectinglives
43434,Carlos,story venezuelan revolutionary ilich ramirez sanchez founded worldwide terrorist organization raided opec headquarters 1975 caught french police crime drama thriller history edgarramrez alexanderscheer fadiabisamra olivierassayas gun carbomb miniseries terrorism opec hostagesituation revolutionary
31166,I Come with the Rain,kline former los angeles police officer turned private detective hired powerful pharmaceutical conglomerate boss investigate asia disappearance son shitao seen person since boy ten 30s shitao gone missing philippines helping orphanage thriller drama joshhartnett eliaskoteas takuyakimura trananhhung
69848,One Man's Hero,one mans hero tells littleknown story st patricks battalion san patricios group mostly irish immigrants catholic faith deserted mexico encountering religious ethnic prejudice us army mexicanamerican war plot centers around personal story john riley irishman sergeant american army commissioned captain mexican army commands battalion leads men battle struggles authorities sides border western action drama history tomberenger joaquimdealmeida danielaromo lancehool war army battlefield chivalry
8408,Day of the Dead,final chapter george romeros dead trilogy underground government installation searching cure overcome strange transformation zombies unfortunately zombies ground made way bunker horror sciencefiction loricardille terryalexander josephpilato georgearomero florida insanity disembodiedhead zombie disembowelment horrormovieremade livingdead zombieapocalypse
332411,I Am Wrath,man justice group corrupt police officers unable catch wifes killer action crime drama thriller johntravolta christophermeloni rebeccademornay chuckrussell revenge murder policecorruption violence corruptpolitician barber governer
9389,Renaissance,find ilona unlock secrets disappearance karas must plunge deep parallel worlds corporate espionage organized crime genetic research truth imprisons whoever finds first miracles bought great price action animation sciencefiction danielcraig catherinemccormack romolagarai christianvolckman paris japanese identity underworld monopoly future beauty victim dystopia boss police president animation disappearance cgi blackandwhite theft scientist researcher corporation
9626,Red Sonja,tyrant gedren seeks total power world barbarism raids city hablac kills keeper talisman gives great power red sonja sister keeper sets magic sword overthrow gedren adventure fantasy action arnoldschwarzenegger brigittenielsen sandahlbergman richardfleischer monster swordplay queen talisman marvelcomic basedoncomicbook swordandsorcery
75638,Red Lights,two investigators paranormal hoaxes veteran dr margaret matheson young assistant tom buckley study varied metaphysical phenomena aim proving fraudulent origins simon silver legendary blind psychic reappears enigmatic absence 30 years become greatest international challenge orthodox science professional sceptics tom starts develop intense obsession silver whose magnetism becomes stronger new manifestation inexplicable events tom gets closer silver tension mounts worldview threatened core thriller sigourneyweaver robertdeniro cillianmurphy rodrigocorts paranormal psychic skepticism
8363,Superbad,high school best buddies facing separation anxiety prepare go college attempting score alcohol party help fake idtoting friend guys evening takes turn chaotic territory comedy jonahhill michaelcera christophermintzplasse gregmottola becominganadult highschool youngpeople onenight
15670,Madea Goes to Jail,long last madea returns big screen tyler perrys madea goes jail time americas favorite irreverent pistolpackin grandmomma raising hell behind bars lobbying freedomhallelujer comedy crime drama tylerperry derekluke keshiaknightpulliam tylerperry criminal
290555,Wolves,comingofage story cayden richards forced hit road murder parents cayden wanders lost without purpose meets certifiable lunatic named wild joe sets path ominous town lupine ridge hunt truths history end whos really hunting horror action jasonmomoa lucastill johnpyperferguson davidhayter adoption werewolf
8328,Step Up 2: The Streets,rebellious street dancer andie lands elite maryland school arts finds fighting fit also trying hold onto old life joins forces schools hottest dancer chase form crew classmate outcasts compete baltimore underground dance battle streets music drama romance brianaevigan roberthoffman willkemp jonmchu underdog competition streetgang hiphop breakdance insurgence heartthrob dancingscene tapdancing scholarship ballet
10982,Hoodwinked!,recipes candies goody shops stolen goody bandit many animals business police chasing criminal mess grannys house evolving little red hiding hood wolf woodsman granny disturbing peace forest arrested impatient chief grizzly animation comedy family annehathaway glennclose jimbelushi coryedwards toddedwards tonyleech wolf suspicion littleredridinghood investigation burglary
205,Hotel Rwanda,inspired true events film takes place rwanda 1990s million tutsis killed genocide went mostly unnoticed rest world hotel owner paul rusesabagina houses thousand refuges hotel attempt save lives drama history war doncheadle sophieokonedo nicknolte terrygeorge rwanda refugee refugeecamp militia murder slaughter deadbody atrocity african cruelty violence unitednations genocideinrwanda death
1620,Hitman,bestselling videogame hitman roars life barrels blazing hardcore actionthriller starring timothy olyphant genetically engineered assassin deadly aim known agent 47 eliminates strategic targets topsecret organization hes doublecrossed hunter becomes prey 47 finds lifeordeath game international intrigue action crime drama thriller timothyolyphant dougrayscott olgakurylenko xaviergens assassin secretidentity intelligence sovietunion russia celibacy hitman secretsociety power powertakeover adversary government execution violence killer basedonvideogame secretformula
175541,Black Nativity,streetwise teen baltimore raised single mother travels new york city spend christmas holiday estranged relatives embarks surprising inspirational journey drama music forestwhitaker angelabassett jenniferhudson kasilemmons musical basedonstagemusical womandirector basedonthebible nativity christmas
241254,The Prince,family man turns retired mob enforcer must travel across country find daughter gone missing thriller action brucewillis jasonpatric johncusack brianamiller mobster justice retired missing missingdaughter
31932,City of Ghosts,con man dillon travels cambodia also run law enforcement us collect share insurance scam discovers bargained thriller mattdillon jamescaan nataschamcelhone mattdillon
1933,The Others,grace religious woman lives old house kept dark two children anne nicholas rare sensitivity light family begins suspect house haunted grace fights protect children cost face strange events disturbing visions horror drama mystery thriller nicolekidman christophereccleston alakinamann alejandroamenbar nanny hauntedhouse channelislands parallelworld photosensitivity spiritism
679,Aliens,ripleys lifepod found salvage crew 50 years later finds terraformers planet found alien species company sends family colonists investigate story contact lost planet colonists enlist ripley colonial marines return search answers horror action thriller sciencefiction sigourneyweaver michaelbiehn jamesremar jamescameron android extraterrestrialtechnology spacemarine spaceman cryogenics vacuum spacecolony warriorwoman settler spacetravel colony alien xenomorph
11113,My Fair Lady,misogynistic snobbish phonetics professor agrees wager take flower girl make presentable high society drama family music romance audreyhepburn rexharrison stanleyholloway georgecukor musical transformation flowergirl colonel wager suitor classdifferences tutor aristocrat linguist street highsociety misogynist guttersnipe classprejudice oppositesattract
3597,I Know What You Did Last Summer,celebrate high school graduation four friends involved hitandrun accident car hits apparently kills pedestrian isolated roadway dispose body vow keep incident secret year later somebody starts sending letters bearing warning know last summer horror thriller mystery jenniferlovehewitt sarahmichellegellar ryanphillippe jimgillespie secret blackmail fisherman police highschool coverup friends revenge murder pageant slasher teenager killer
193893,Let's Be Cops,ultimate buddy cop movie except one thing theyre cops two struggling pals dress police officers costume party become neighborhood sensations newlyminted heroes get tangled real life web mobsters dirty detectives must put fake badges line comedy jakejohnson damonwayansjr ninadobrev lukegreenfield corruption robbery kidnapping nightclub malefriendship investigation police party murder mobster losangeles lying impersonatingapoliceofficer flashback
9675,Sideways,two middleaged men embark spiritual journey californian wine country one unpublished novelist suffering depression days away walking aisle comedy drama romance paulgiamatti thomashadenchurch virginiamadsen alexanderpayne california golf oscaraward wine stagnight marijuana writer
9988,Beerfest,trip germany scatter grandfathers ashes germanamerican brothers todd jan discover beerfest secret olympics downing stout want enter contest defend familys beerguzzling honor old country cousins sneer yanks chances prompting siblings return america prepare showdown following year comedy erikstolhanske jaychandrasekhar stevelemme jaychandrasekhar germany competition prostitute alcohol beer oktoberfest
948,Halloween,john carpenters horror classic psychotic murderer institutionalized since childhood murder sister escapes stalks bookish teenage girl friends doctor chases streets horror thriller donaldpleasence jamieleecurtis pjsoles johncarpenter femalenudity nudity mask babysitter halloween police psychopathickiller independentfilm stalking serialkiller marijuana maskedkiller blood potsmoking slasher murderer throatslitting maniac violence killingspree family cultfilm evil psychotic smokingpot institution escapedkiller
21765,Good Boy!,intergalactic dog pilot sirius dog star visits earth verify rumors dogs failed take planet comedy family sciencefiction mollyshannon liamaiken matthewbroderick johnroberthoffman
146304,The Best Man Holiday,college friends reunite 15 years christmas holidays discover easy longforgotten rivalries romances reignited comedy terrencehoward haroldperrineau morrischestnut malcolmdlee bestman
7516,Smokin' Aces,las vegas performerturnedsnitch named buddy israel decides turn states evidence testify mob seems whole lot people would like make sure hes longer breathing action comedy crime thriller ryanreynolds rayliotta josephruskin joecarnahan neonazi gun sniper fbi hitman bodyguard toshootdead police darkcomedy shootout gangster drug femalecorpse
41439,Saw: The Final Chapter,deadly battle rages jigsaws brutal legacy group jigsaw survivors gathers seek support selfhelp guru fellow survivor bobby dagen man whose dark secrets unleash new wave terror horror crime tobinbell costasmandylor betsyrussell kevingreutert survivor violence selfhelpguru tricycle prostheticarm pigmask 3d
2752,40 Days and 40 Nights,matt sullivans last big relationship ended disaster ever since hearts aching commitments lacking came lent time year everybody gives something thats matt decides go mans gone make vow sex whatsoever 40 straight days first everything control woman dreams erica walks life comedy romance joshhartnett shannynsossamon adamtrese michaellehmann sexaddiction laundromat
9429,A Night at the Roxbury,despite well adulthood brothers doug steve butabi still live home work flower shop owned dad exist hit women discos though theyre routinely unsuccessful chance runin richard grieco gets inside swank roxbury club mistaken high rollers meet dream women vivica cambi resolve open club comedy willferrell chriskattan jennifercoolidge johnfortenberry nightlife nightclub flower flowershop makeamatch clubbing
38117,Beastly,curse transforms handsome arrogant young man everything detests contemporary retelling beauty beast wealthy kyle kingson everything teenager could want life still gets humiliating weaker less attractive kyle invites misfit classmate kendra environmental rally school questions motivations reluctantly accepts later kyle blows kendra prompting spurned goth girl cast dark spell swaggering egotist drama fantasy romance alexpettyfer vanessahudgens marykateolsen danielbarnz basedonnovel love beautifulwoman curse teenager popularity blindtutor teenageromance modernfairytale basedonyoungadultnovel
9792,The Hills Have Eyes,based wes cravens 1977 suspenseful cult classic hills eyes story family road trip goes terrifyingly awry travelers become stranded government atomic zone miles nowhere carter family soon realizes seemingly uninhabited wasteland actually breeding ground bloodthirsty mutant familyand prey horror thriller aaronstanford kathleenquinlan vinessashaw alexandreaja ambush newmexico van familyholiday axeinthehead
13778,Dickie Roberts: Former Child Star,tv child star 70s dickie roberts 35 parking cars craving regain spotlight auditions role normal guy director quickly sees anything normal desperate win part dickie hires family help replay childhood assume identity average everyday kid comedy davidspade marymccormack craigbierko samweisman loser childprodigy
228203,"McFarland, USA",track coach small california town transforms team athletes championship contenders drama kevincostner ramirorodriguez carlospratts nikicaro california smalltown coach championship womandirector trackandfield
41382,Lottery Ticket,kevin carson young man living projects survive threeday weekend opportunistic neighbors find hes holding winning lottery ticket worth 370 million comedy shadmoss brandontjackson naturinaughton erikwhite
13960,ATL,four friends prepare life high school different challenges bring turning points lives dramas unfold resolve local rollerskating rink cascade drama ti evanross jackielong christianrobinson
114150,Pitch Perfect,college student beca knows want part clique thats exactly finds arriving new school thrust among mean gals nice gals plain weird gals beca finds thing common well sing together takes women group comfort zone traditional arrangements world amazing harmonic combinations fight top college music competitions comedy music romance annakendrick skylarastin brittanysnow jasonmoore competition roommate college femalefriendship music hazing malefemalerelationship audition groupoffriends dormroom bickering dj singingcompetition filmscore femalemusician singingcontest youngadult acapella
26602,Summer Catch,comingofage romantic comedy set backdrop cape cod baseball league local boy ryan dunne freddie prinze jr pitcher boston college meets tenley parrish jessica biel daughter wealthy couple summer cape ryan tenley fall love much chagrin families ryan clings one last hope discovered signed pro baseball contract drama comedy romance freddieprinzejr jessicabiel fredward miketollin beach baseball sport bikini party love romance pool summer flashback
10223,A Simple Plan,captivated lure sudden wealth quiet rural lives two brothers erupt conflicts greed paranoia distrust 4 million cash discovered remote site downed small airplane simple plan retain money avoiding detection opens pandoras box fear getting caught triggers panicked behavior leads virulent consequences drama crime thriller billpaxton bridgetfonda billybobthornton samraimi brotherbrotherrelationship moneydelivery airplane greed friendship suspense financialtransactions
16028,They,witnessing horrific traumatic event julia lund graduate student psychology gradually comes realization everything scared child could real whats worse might coming back get horror thriller lauraregan marcblucas ethanembry robertharmon suicide asylum nightmare darkness supernatural suspense
15639,Larry the Cable Guy: Health Inspector,slovenly cable repairman becomes bigcity health inspector tasked uncovering source food poisoning epidemic comedy larrythecableguy irisbahr tonyhale trentcooper healthinspector foodintoxication
16112,The Adventures of Elmo in Grouchland,elmo loves fuzzy blue blanket would never let anything happen however tugofwar friend zoe sends blanket faraway land elmo hot pursuit facing life without cherished blanket elmo musters determination courage heads actionpacked rescue mission plunges grouchlanda place full grouchy creatures stinky garbage villainous huxley along way elmo learns important lesson sharing realizing selfish friend responsible happened family kevinclash mandypatinkin vanessawilliams garyhalvorson
26390,Brooklyn's Finest,enforcing law within notoriously rough brownsville section city especially within van dyke housing projects nypds sixtyfifth precinct three police officers struggle sometimes fine line right wrong crime drama thriller richardgere doncheadle ethanhawke antoinefuqua malenudity femalenudity tattoo gambling corruption fathersonrelationship prostitute robbery detective policebrutality wifehusbandrelationship cardgame desperation undercover kidnapping drugdealer retirement deathofafriend asthma police fellatio bloodsplatter revenge deception murder betrayal priest breast bagofmoney shootout bloodonshirt shotintheback undercovercop blood suicidal fword shottodeath punchedintheface redemption policeofficerkilled hospital dirtycop policecorruption pistol newyorkcity church violence strangulation footchase policedetective fatherdaughterrelationship policestation heldatgunpoint catholic guilt brooklynnewyorkcity narcoticscop nypd missingperson racialslur swatteam ensemblecast pregnantwife confessional drivebyshooting shotintheshoulder guninmouth policeraid referencetogod razorblade shotthroughadoor stealingmoney policeofficershot expectingtwins lensflare flashback moneyproblems familyman neonoir bmw apathy confessionbooth thoughtsofretirement hailmary workinginthenude drugraid ironingmoney bedtimeprayer briefing shotpointblank referencetogregoryhines policebadge sexslave trailofblood goldwatch manslapsawoman mold
27759,55 Days at Peking,diplomats soldiers representatives dozen nations fend siege international compound peking 1900 boxer rebellion disparate interests unite survival despite competing factions overwhelming odds delayed relief tacit support boxers empress china generals action drama history charltonheston avagardner davidniven nicholasray guygreen siege epic beijing
109428,Evil Dead,evil dead fourth installment evil dead franchise serving reboot loose continuation series features mia young woman struggling sobriety heads remote cabin group friends discovery book dead unwittingly summon dormant demons possess youngsters one one horror janelevy shilohfernandez loutaylorpucci fedealvarez remake demon necronomicon duringcreditsstinger
23049,My Life in Ruins,greek tour guide named georgia attempts recapture kefi greek mojo guiding ragtag group tourists around greece showing beauty native land along way manages open eyes wonders exotic foreign land beginning see world new set eyes process comedy romance niavardalos richarddreyfuss alexisgeorgoulis donaldpetrie beach greece tourbus tourguide viagra hospital
9310,American Dreamz,new season american dreamz wildly popular television singing contest captured countrys attention competition looks young midwestern gal moore showtunesloving young man orange county golzari recently awakened president staton quaid even wants craze signs potential explosive season finale comedy drama family hughgrant dennisquaid mandymoore paulweitz usapresident moderator musical music castingshow imagecampaign sleeperagent
11411,Superman IV: The Quest for Peace,global superpowers engaged increasingly hostile arms race superman leads crusade rid world nuclear weapons lex luthor recently sprung jail declaring war man steel quest save planet using strand supermans hair luthor synthesizes powerful ally known nuclear man ignites epic battle spanning earth space action adventure sciencefiction christopherreeve margotkidder genehackman sidneyjfurie savingtheworld dccomics mountains nuclearmissile usarmy alterego sequel superhero laboratory convertible catholicschool newspapereditor nuclearweapons disarmament volcaniceruption greatwallofchina superpowers superhumanstrength
